White,,,,,Name
10.555,13.9533999999999,-6.2808,2430251,,
,,,,,
Green,,,,,
67.6,-4.1,1.2,10659742,,
67.2065,-4.4578,2.6661,10462877,,
67.1552,-6.1179,5.4908,10069660,,
66.7562,-8.2829,11.5171,9348764,,
66.7684,-13.6991,33.5291,6662303,,
64.2,-16,66.9,41376,,
56.9578,-21.2237,53.1688999999999,2199935,,
54.1816,-20.5993,50.5182,2132600,,
56.438,-20.8733,28.8306999999999,5542004,,
58.0998,-15.6354999999999,14.6048,7508857,,
56.2434,-13.027,3.1145,8490352,,
56.1046999999999,-15.1014,8.6297,7835248,,
56.0427,-11.863,1.2762,8686704,,
55.8267,-11.4714,-1.8479,9014381,,
55.6857,-10.4129,-3.964,9210733,,
49.4291,-22.3433,21.0917,5341018,*,
47.409,-23.3811,33.5407,3504731,,
46.3945,-19.8248,6.6383,6453068,,
46.0131,-17.9544,0.7687,7042377,,
45.4513957922423,-16.7776177773653,4.41111183484391,6583118,,
44.7476,-15.4861,-7.132,7696961,,
44.6831,-21.0523,12.5381,5534539,,
44.5854,-17.567,-1.9608,7107138,,
44.0627,-6.1226,37.471,2583153,,
44.0403,-14.3174999999999,39.1414,2256229,,
43.8901,-16.7703,37.9707,2387552,,
42.7018,-23.1305,31.1398,3108430,,
38.9,-27,21.9,3630647,,
37.0885,-20.2232,2.06,5464110,,
36.3593,-23.4062,22.0681,3235641,,
34.3537,-24.3536,14.4426,3758636,,
33.8423,-18.51,-2.5193,5462052,,
33.7979,-21.7334,7.2164,4413481,,
33.3112,-19.167,-2.6735,5396256,,
32.6767,-17.3235,20.6709,2839356,,
32.6647,-23.6795,16.6872,3298859,,
32.2245,-24.3419,11.312,3757347,,
31.8343,-10.1738,19.2577,2903878,,
30.8083,-23.6841,6.952,4018715,,
30.6052,-7.2716,19.9826,2640712,,
30.4255999999999,-21.1686,1.7466,4476954,*,
22.1355,-14.2774999999999,0.6795,3423001,,
22.0636,-12.1646,4.9329,2964003,,
21.9428,-13.6847,1.77189999999999,3291676,,
21.8066,-14.1835,-2.2676,3619348,,
21.7081,-12.9206999999999,-6.1392,4012560,,
21.6276,-5.9448,10.3503,2373169,,
21.6265,-4.6928,3.1895,3094062,,
21.5858,-3.7942,4.1177,3028272,,
,,,,,
Yellow,,,,,
67.9884,-13.1968,72.657,43696,*,
66.7417,-11.1227,68.0153,763567,,
66.2802,-12.4071,71.9117,42413,,
64.8702,-11.2559,70.9376,41386,,
55.4648999999999,-6.2578,58.2996,755349,,
55.4651,-11.6137,58.0293999999999,690572,,
